Age,Income_Level,Occupation,Mobile_App_Usage,Fintech_Disruption,Compliance_Costs,Regulatory_Risks,Regulatory_Changes,Service_Quality,Market_Share,Brand_Reputation,Cost_Income_Ratio,Credit_Risk,Capital_Adequacy,Strategic_Alliances
36,59501.7848,Engineer,0.761721257,-0.017280174,502521.0868,97205.69657,1,0.103121834,0.257077937,0.172842311,0.656650246,0.558915521,0.064593657,-0.792931296
37,55395.72406,Unemployed,0.610435594,0.077192015,345688.1772,-1330.463538,1,-1.730506109,0.147114825,0.46601823,0.569231056,0.5557456,-0.01767416,0.66468605
49,63467.45979,nan,0.510121595,0.044130715,516429.4765,-59982.20233,1,0.7536939,0.227328458,0.131789158,0.584495134,0.367817289,0.115027372,0.642807989
24,51267.9316,Student,0.466968637,-0.07331562,719622.3142,-155878.6995,0,0.129493653,0.238541698,0.149412485,0.616686525,0.48500366,-0.01182131,0.589917233
69,42403.6062,Engineer,0.581087961,0.022899639,549298.6459,81937.32681,,-1.055386221,0.216707881,1.202430906,0.394897751,0.461069438,0.116231987,-0.110649148
58,49966.4913,Unemployed,0.692165011,-0.185790145,494248.2247,42388.94824,0,1.799064234,0.223498677,-1.679905747,0.69469748,0.510280638,0.172976909,1.31609136
50,49310.1934,Student,0.587245088,0.06032475,607534.3402,-96578.26329,0,-0.346584582,0.267305988,0.124967191,0.588161992,0.552851288,0.099146966,0.510308006
57,24217.8457,Doctor,0.751115493,0.029815847,521066.8465,-53857.36733,0,-0.281647382,0.160379229,-1.209148133,0.698191716,0.448640295,0.109505315,0.321515946
56,44386.33141,Student,0.454882431,0.063866017,520953.423,-46675.8812,,0.641709245,0.20822513,0.757610937,0.638820061,0.452401648,0.145783235,-0.934410851
35,53142.03733,Teacher,0.598791105,0.105811833,390837.4828,-148298.4432,1,1.884001138,0.18874473,-0.837933582,0.583744038,0.567992784,0.133476712,0.396091005
57,45757.84435,Teacher,0.474760656,0.036761984,523384.8026,-81768.23966,,0.681039596,0.108021748,-2.472445658,0.619754863,0.387050004,0.158024924,1.978710684
18,43537.90638,Doctor,0.636363188,0.014808942,603544.3416,-113383.0357,,0.826109837,0.214316666,0.781467414,0.620091094,0.425333856,0.099041069,-1.390182485
28,59113.76196,Engineer,0.688688739,-0.088106834,416393.7848,-41247.90119,0,-1.001621865,0.26256253,-0.268371294,0.74761901,0.500583683,-0.012556761,0.730106098
45,40834.54175,Unemployed,0.557923821,-0.071222076,642449.5821,-73869.74983,0,0.086959702,0.268816708,0.356629616,0.606265449,0.589972037,0.158800885,0.85623932
74,57116.2265,Student,0.339578614,0.118673462,490829.3976,-162700.4921,0,-0.532261726,0.29287386,1.427008903,0.628816551,0.403122526,0.088059906,1.725519405
42,36672.55529,Teacher,0.619894815,0.143633541,411223.0488,202259.0231,1,0.704129848,0.111314044,0.371401086,0.473811022,0.678969899,0.056067366,0.725740075
67,77607.61936,Engineer,0.643673855,-0.023811044,599763.2077,125254.0731,1,0.796965796,0.281431385,0.169428084,0.595295655,0.364933724,0.11679677,0.010678863
40,47843.14473,Doctor,0.640429475,0.004600275,471320.5764,-77901.94215,1,1.633229517,0.209241988,-0.047270379,0.74543101,0.655027882,0.109327091,0.422611573
48,46767.34711,nan,0.723578219,-0.090461437,575951.4887,27242.13967,,-2.158341917,0.280028125,-1.147306484,0.642882101,0.619959015,0.062526877,-0.268055768
47,61430.65903,Teacher,0.492894632,0.117275685,470824.1368,41746.50898,0,-0.630578162,0.18026088,-0.215247858,0.491898793,0.356989841,0.035720778,1.219257989
59,45812.95159,Doctor,0.668021611,0.066541682,494017.3856,119108.5855,,1.300248944,0.173459976,1.973898578,0.502617166,0.336779666,0.123420768,-1.548979662
52,64549.27808,Student,0.719250751,0.194121744,549356.0204,-81860.50267,1,-1.401529847,0.139236371,-0.37521923,0.525850457,0.571986417,0.057506416,-0.487871175
24,53715.9383,Unemployed,0.422141242,-0.087832308,529089.7058,109210.6784,0,0.805651033,0.238798878,-0.156013659,0.699963104,0.462259881,0.105719174,0.446155738
77,48816.02099,Teacher,0.631965183,-0.03780079,300446.822,-54790.53042,1,1.134000501,0.225723804,1.257084892,0.687654051,0.399305295,0.118672268,1.170930779
33,47749.94097,Teacher,0.549582017,0.023144592,387875.626,-133586.2404,0,-0.028339845,0.144149522,-1.541288661,0.254574515,0.681170121,0.148408808,-0.013783412
43,62075.9217,Student,0.591847733,0.064648954,592940.9985,72413.65593,0,-1.421464687,0.091793162,0.620124051,0.591861431,0.380609756,0.20595518,-0.782337471
65,52304.87215,nan,0.634767648,-0.021566764,486786.3411,129075.8424,,-0.121519678,0.220762262,-1.58887992,0.61476381,0.42730614,0.11186046,-0.210872753
74,54323.08731,Engineer,0.551277144,-0.087296109,447626.8697,258790.8974,,1.458681337,0.226458518,0.399188717,0.503785647,0.439160169,0.078731926,-0.366961595
69,55410.01873,Unemployed,0.532429192,0.088140753,364142.5985,-119972.5265,1,1.539017375,0.150652424,-0.022409448,0.5609525,0.220055117,0.182921795,-0.320975169
77,51329.36185,Teacher,0.603415242,0.072113536,392026.3679,69891.96851,,0.207880377,0.140608579,0.612400161,0.733099855,0.509136776,0.152404636,-0.435178773
66,55198.72226,Unemployed,0.491275406,-0.09162741,297820.136,-40980.12438,,-0.977237689,0.232793409,-1.01247437,0.640884321,0.408844144,0.108419151,-0.434743063
19,48816.76577,Teacher,0.491417487,0.13554428,489871.9281,78335.87105,,1.738397194,0.292819685,-0.535033085,0.550041736,0.581053611,0.111824347,-1.715939073
18,49501.91368,Unemployed,0.667937328,0.117019871,440156.2419,-147048.9551,0,0.820922879,0.17525049,0.664052953,0.581269164,0.594126272,0.101345586,0.300153742
65,38808.85072,Doctor,0.485120596,0.01342965,403341.2109,-126276.9776,,-0.911509969,0.156018053,-0.509832517,0.577212687,0.5231721,0.108110575,0.674733555
79,52977.60251,Teacher,0.66663125,0.007959786,493187.6575,-77587.48232,1,0.342518971,0.214942923,0.755515261,0.62819552,0.524304663,0.094906732,1.498394957
29,32804.58993,Unemployed,0.646259129,0.055405777,536397.0631,7896.404567,0,0.296748481,0.231762653,0.209169811,0.457026934,0.516358911,0.051258476,0.860400957
22,52835.58071,Engineer,0.427419327,-0.086170307,709319.7932,-64108.12665,0,-0.636795102,0.181785495,-0.445751758,0.53302447,0.429959582,0.100443673,0.809360072
54,47193.83984,Doctor,0.532243535,0.003003148,348811.658,65905.43439,,0.348106815,0.301254554,-0.315354178,0.703539645,0.438517205,0.187863711,0.296012053
49,53745.85109,Doctor,0.71941094,-0.215238354,615938.1043,102689.4618,0,1.106186838,0.245084256,0.003504832,0.592743351,0.632322695,0.0591979,-1.762552186
76,39511.71666,Engineer,0.501883447,0.087645565,597310.1561,59957.75412,1,-0.296249199,0.180936465,-0.220182114,0.515009175,0.573524144,0.086436434,0.280141122
72,28806.42632,Unemployed,0.553559574,-0.156149322,422090.7261,161878.764,1,1.208269092,0.120375851,0.730249754,0.519133996,0.520608698,0.055404037,0.112376682
26,46491.34693,Student,0.646206089,0.150341983,520323.5955,41582.66295,0,-1.755354569,0.265971089,-0.37127933,0.67208436,0.560006533,0.157866615,1.029873341
58,39540.87331,Engineer,0.678339051,-0.033012009,454236.6751,-121689.671,,2.218266993,0.259596562,-0.573030926,0.548219473,0.493891647,0.141485206,0.567478634
52,32194.43317,Unemployed,0.574846111,-0.021166698,518568.858,136337.6514,,0.05735127,0.184862357,0.910251682,0.651090338,0.518494677,0.036084359,-0.129872643
36,57679.8327,Engineer,0.540248981,-0.062773391,650913.1013,-60515.62356,0,1.073020995,0.217528773,-0.422129164,0.537316568,0.559451691,-0.000923121,1.958152227
65,66012.38227,Engineer,0.742236986,-0.028803887,560560.6233,91041.84997,1,0.218611487,0.192476505,-0.54037162,0.487003511,0.292571918,0.143285059,0.848456456
33,42030.48564,Teacher,0.773889966,0.141853135,550860.8373,157373.4217,0,-0.823522617,0.226029944,-2.485663802,0.624444796,0.590613892,0.033036644,0.339864633
20,49242.29173,Unemployed,0.697885805,-0.248780866,456969.068,45668.80107,,-0.036376624,0.148752523,-1.039503369,0.590261899,0.583434022,0.141413318,0.455313788
37,46922.14383,Student,0.608531814,0.127696539,351594.3335,-149615.8813,,-1.909471018,0.141624044,-0.838627479,0.668512434,0.421931172,0.068096348,0.061182207
41,43411.01578,Teacher,0.519173428,0.033802348,479153.1789,-91821.21665,0,0.688386931,0.240543187,-0.540130593,0.688412432,0.624410252,0.134749983,0.016504455
71,56637.37214,Engineer,0.516955559,-0.120702165,620660.8155,132274.4467,1,0.193764579,0.246880742,-0.722139217,0.564203311,0.278268522,0.122205821,-2.170219
73,60101.4146,nan,0.652251411,-0.107531239,347283.2143,-16912.26856,0,-0.191557158,0.175460399,0.983050149,0.634893383,0.535295308,0.073177294,-0.915083751
50,41313.92811,Engineer,0.641839822,0.167639303,394491.0632,7957.353494,1,0.752699571,0.162543946,-0.775147644,0.561119021,0.503993305,0.056050399,-0.540927229
41,50447.66867,Engineer,0.740159859,-0.094550688,512626.7736,75882.44162,1,0.037523262,0.257378323,-0.70062637,0.663364696,0.469052893,0.128789836,0.45063434
69,62845.33034,Unemployed,0.665045009,-0.115335051,401534.5215,69632.28621,0,0.606829872,0.164236874,0.155654197,0.623341546,0.501936733,0.065370714,-1.651683488
28,56890.36203,Unemployed,0.44969197,0.113731454,420747.6553,27879.98124,0,0.962316579,0.202770563,-1.10168188,0.537616348,0.558273056,0.155449012,-0.521167367
66,58376.97438,Teacher,0.705194762,0.033855288,457640.1418,-20866.83712,1,-0.549228139,0.196429251,1.563992155,0.529242211,0.319443175,0.058382504,-0.649318005
25,63679.85307,Student,0.500193937,-0.093792558,363438.2596,-31266.84457,1,-0.835410282,0.126654703,0.802156791,0.626866793,0.600096459,0.117517516,0.116754818
53,63548.45172,Teacher,0.561602873,0.021662498,402587.8154,85789.88253,1,-1.722560075,0.209605713,-1.168086952,0.716219105,0.458972649,0.080489775,0.453123109
55,60286.4263,Doctor,0.625020021,-0.102575268,570342.7917,55356.95311,1,0.122560799,0.204720348,1.013667086,0.690129621,0.601545285,0.100285706,-0.645812453
57,51449.37415,Engineer,0.799566749,0.11008214,369263.0218,-25730.00006,,0.452097288,0.218009564,1.22170814,0.50569906,0.564351768,0.06497365,-0.573935413
37,46175.16983,nan,0.910991856,0.106137096,340212.7866,108211.2313,0,-1.323615398,0.207911543,-1.142114737,0.51621567,0.456892986,0.091069678,-0.680295835
79,51034.77765,Engineer,0.660672306,0.05320062,436997.502,-12903.41151,1,1.420379848,0.30678437,-1.165166616,0.530952229,0.49206738,-0.028087578,-0.390128191
52,44655.93314,Engineer,0.581680338,0.036166106,573195.5503,-85166.21743,0,-0.822335471,0.258083912,-0.610413146,0.540343707,0.497942057,0.059353876,-0.051145632
65,30475.13127,Teacher,0.653450565,0.176118812,480307.8192,-75897.06989,1,-2.103500092,0.20194045,-1.41520512,0.41833399,0.660626038,0.070619416,1.315125335
79,47205.00934,nan,0.688765543,-3.14E-05,453541.8922,-97874.08363,0,1.4948229,0.206511954,-0.780288534,0.67900432,0.385955421,0.096406174,-1.01249397
42,53575.26244,nan,0.567933237,-0.118187413,504435.8798,-27241.00166,0,-1.973015,0.28818096,-0.400124585,0.554411726,0.456192714,0.164659588,1.750841072
52,44127.30582,nan,0.779521136,0.044947391,325429.2567,123372.4278,1,0.964178773,0.243154389,0.504152361,0.646207426,0.341781195,0.065113474,-1.233817802
42,48072.20213,Teacher,0.623007076,0.208604705,549470.5654,-80509.5181,1,0.721119521,0.138549857,0.081225503,0.568424199,0.512390825,0.170699258,0.954642122
46,48459.63284,Engineer,0.649774309,-0.101475949,538343.5031,18847.5761,0,0.319554101,0.247447411,-0.148021507,0.59770341,0.437649099,0.056929068,-0.475795945
35,63568.56774,Teacher,0.666592425,-0.036146277,459069.1526,-65668.93456,0,-0.522774948,0.262140054,-0.483173295,0.531481412,0.449782849,0.044593902,-0.910958175
63,46405.62726,Unemployed,0.642158661,0.041644604,600592.4512,-26030.90413,0,0.502797295,0.280885854,-1.30795575,0.597174225,0.64846904,0.005789187,1.316879838
35,63566.33382,Unemployed,0.68389405,-0.005390485,387250.3901,-151004.1212,,1.048484874,0.179925416,0.591717727,0.512875419,0.417663048,0.130339232,0.081752746
19,22875.09508,Teacher,0.538274681,-0.098230358,612790.8993,-22053.82292,1,-0.985810496,0.176277475,0.569374157,0.597916045,0.484047795,0.104301121,0.043486929
71,63478.55781,nan,0.544169825,0.112185786,515449.3666,-19370.53798,,0.976373673,0.152909249,-0.616848591,0.745722308,0.454139971,0.127376811,-0.277075888
52,62974.06115,Engineer,0.489984577,0.232004072,466344.741,54028.7944,,0.930874512,0.215406373,-1.101155141,0.652060472,0.460416962,0.106581034,-0.581462559
33,59022.54673,Teacher,0.643950123,0.019613146,498012.6365,22328.09133,1,0.293051091,0.236643379,1.556104438,0.62910519,0.777178961,0.099540142,-0.176845864
78,29880.81997,Teacher,0.67789365,-0.090406829,489273.5234,-119839.2125,1,-0.537974878,0.174333541,0.246730451,0.468025918,0.32650243,0.114221187,-3.226899625
58,60188.86995,Teacher,0.645777287,-0.154896053,622028.2896,108419.8244,,0.935457365,0.192909235,0.396968291,0.65672564,0.564406854,0.207624307,-1.853691232
53,49498.80824,Doctor,0.767449243,0.025797598,392332.0873,21030.30402,1,0.508312956,0.09731411,0.440147861,0.666445338,0.742737338,0.07630309,0.392318219
50,24706.6256,Unemployed,0.599440398,0.110387734,423748.0761,19839.35172,0,-1.015959663,0.275472453,-1.202483699,0.626826571,0.607908577,0.20271611,1.18277737
21,62981.77708,nan,0.666874166,0.047516775,603630.2892,-918.2353385,0,-0.367355809,0.121751181,1.499276584,0.621428249,0.504694217,0.142618157,1.363556544
50,64441.73079,Student,0.490829912,-0.000240384,440446.5065,-51775.74472,,0.819054938,0.218738988,-0.403497933,0.585981881,0.382723168,0.118259895,-0.956998485
31,30954.87928,nan,0.56129003,-0.058927165,590053.3077,21780.23397,,0.114580617,0.211912742,0.822042004,0.664940252,0.630477433,0.127726429,0.19282155
38,51754.21075,Student,0.669553776,-0.109216363,669943.5983,47558.84359,1,1.085982894,0.202290398,1.458432703,0.739701055,0.593734598,-0.059781204,-2.193475105
65,63885.91121,Doctor,0.684910211,0.083475133,459820.4973,-174689.5691,1,-0.341646696,0.203439844,0.081376032,0.633052817,0.347030756,0.086916821,-0.351389468
37,62301.61313,Teacher,0.570603305,0.091377162,568136.2327,-53876.08373,,-0.999895292,0.149410941,-1.181478409,0.502828282,0.467971877,0.066488332,0.823692239
73,58360.61051,Doctor,0.592840075,-0.154572979,384630.7719,-25494.69704,,2.193602616,0.18359674,-2.493470513,0.510478286,0.379390605,0.205619666,-0.017497346
25,23527.4712,Doctor,0.448212625,0.158983898,575473.3298,25617.06057,0,-1.680895083,0.248447533,-0.038415809,0.672623987,0.214047996,0.082930067,-0.331747792
24,57295.42767,Engineer,0.56429708,0.057407122,519942.3986,119331.1006,0,-0.499839597,0.263257775,0.250144448,0.503640859,0.377064252,0.098510001,-0.013288948
20,47818.96102,Unemployed,0.689038316,0.139959465,547303.8282,-77174.08146,1,0.279748001,0.178954953,-0.580775134,0.620105499,0.510543923,0.097697813,1.282847553
34,59958.57529,Student,0.657520502,-0.134212775,435442.7928,-49796.18468,0,0.986083891,0.121979023,0.135685453,0.565445726,0.558031918,0.034673368,-0.244701657
50,52561.61458,Teacher,0.650066572,-0.136582416,333891.6584,-51253.41106,1,0.646449369,0.161066307,0.430344838,0.492776405,0.467656305,0.071988919,0.072644213
65,49801.1839,Student,0.604977369,-0.014896931,550325.2065,-80152.75901,1,2.311259005,0.292634855,0.993927791,0.683226959,0.637412539,0.140844896,1.519394597
29,56409.03849,nan,0.600706316,0.050278443,293659.6848,-34718.64951,1,-0.117598453,0.164042776,-0.228565391,0.670677039,0.602943991,-0.006590339,-0.228321891
76,48280.86629,Student,0.533967886,0.179636082,468264.9508,77080.222,0,-0.872983261,0.195139816,-0.045341673,0.46443507,0.487472236,0.115567619,-1.636523176
68,49757.2272,nan,0.669882842,0.070607891,594118.1866,-105383.5495,,-0.219696024,0.270795618,-0.178600329,0.648144346,0.474739731,0.054926011,1.368408019
39,44447.76001,Unemployed,0.642097294,-0.024268128,519189.7736,42781.43952,,-0.319976529,0.1736552,0.033594633,0.633525999,0.538273962,0.164995949,1.01559481
72,33945.91009,nan,0.649201885,-0.102636921,694834.2645,-170190.223,0,-0.068295147,0.191723231,-0.513184381,0.68374572,0.498215359,0.119746088,-2.216665516
39,55678.53474,Student,0.547396516,0.123000057,602510.9153,-56133.79964,,-0.982488123,0.239724915,-0.517965384,0.616678194,0.357431592,0.024011606,-0.130185188
63,41939.6968,Student,0.384665708,-0.096470543,434610.1612,-32948.93002,1,0.784056038,0.285590343,-0.455022839,0.742683614,0.470461802,0.079192739,-0.022162685
47,47992.08134,nan,0.709715271,0.162846855,502731.338,167485.9673,,0.370830209,0.167722407,0.156266242,0.587333912,0.56655672,0.122678002,1.368650787
55,52869.73958,Doctor,0.552116254,-0.028438465,495262.9297,-27480.23048,0,-1.263880829,0.269604762,-0.847314028,0.57279056,0.631474026,0.084802297,-0.014381682
55,29147.82356,Unemployed,0.513722424,0.159058207,341782.3237,-220124.3473,,0.968025076,0.185923565,-0.450993933,0.502520912,0.59601639,0.107256017,0.165918171
62,31386.51096,Engineer,0.669347891,0.067893129,405960.1084,-199888.8907,1,-0.811481537,0.155703565,1.808589967,0.506605809,0.53343027,0.099038162,0.19698605
68,47002.61423,Teacher,0.560798736,-0.013699549,443923.9093,3402.958635,1,-1.182815502,0.212477822,0.896399341,0.4975515,0.645737164,0.143341054,-0.466090404
71,54545.63482,Student,0.705993638,-0.051939637,296377.9497,61377.08558,0,0.087328704,0.142121597,-0.957081077,0.621839965,0.542395167,0.121978289,1.297230354
25,57440.38271,Teacher,0.661700595,-0.034090788,504749.3468,37545.58576,0,-1.757843449,0.223600572,0.864672931,0.573090068,0.491144995,0.097589581,-0.792267986
44,34086.85504,Engineer,0.668356932,0.042831669,475092.8155,16757.01058,0,0.58950305,0.357482401,0.627392074,0.633069323,0.647871157,0.100895887,-0.485448134
44,56366.31484,Teacher,0.463404429,0.00771565,332710.6099,116225.9598,1,-2.838840331,0.255280041,-0.103919511,0.479075125,0.572025866,0.045858297,-0.005936426
51,47549.30382,Engineer,0.721194399,-0.059381141,540421.2865,-53959.12207,,-1.02936269,0.194755018,-0.707972947,0.51443078,0.630200309,0.173369101,-1.338052901
38,41168.42755,nan,0.626125053,-0.016563141,571587.2745,89491.0556,,1.575137321,0.252610095,-0.821514112,0.512745662,0.381239313,0.248110693,1.765409213
47,43514.48144,Doctor,0.563072286,0.007857703,522703.4479,-163201.4885,0,-0.686659209,0.153423914,0.223840173,0.816927074,0.413973137,0.083482538,-0.0008556
50,58018.57332,Student,0.614338847,-0.212873409,467593.1825,-90494.78329,,-0.511585205,0.161816268,-0.846233662,0.583431867,0.418259493,0.102384974,0.824607292
45,52740.05785,Engineer,0.422376477,0.045816811,559144.2152,-180704.1395,,1.273665054,0.196141761,1.09722133,0.593363368,0.518177662,0.150752347,-0.957486858
64,50503.06523,Teacher,0.640865281,-0.097972122,568022.036,-27484.53007,0,-0.792863605,0.20438906,1.380806588,0.592254699,0.682434953,0.150473484,0.711734368
50,52434.95739,Student,0.497062849,-0.11533324,530740.357,-4626.121727,0,0.763438181,0.135334859,-0.042804498,0.755282932,0.386105313,0.108915498,0.796594303
22,59280.97777,Doctor,0.464732971,-0.168734435,417538.775,11410.14922,1,1.174188165,0.184676125,1.138780812,0.43866606,0.590536501,0.051191549,0.940869238
77,49029.00433,nan,0.447764081,-0.17938925,527660.0766,6188.335289,1,0.478530314,0.192770564,-0.411548948,0.594010048,0.379743146,0.190907942,1.90499984
78,50543.18886,Student,0.711268837,-0.13554475,619548.0651,-92755.33308,1,-1.444897323,0.277098617,-0.714351783,0.437728595,0.71175194,0.134061716,-0.558236934
65,61381.7074,Engineer,0.537073661,-0.070902096,440337.0941,-19024.08444,1,-0.603985859,0.135332724,1.10027518,0.362018572,0.340334834,0.111027445,-0.186647938
36,46684.13376,Doctor,0.753372771,0.195325914,709793.9339,-149744.6669,,2.713619778,0.130697573,1.579866956,0.526576005,0.574030033,0.063858618,-0.845249004
21,56181.40595,Teacher,0.546419854,-0.052587968,447436.9066,136322.8975,,-0.490523653,0.208785447,1.963157987,0.641216385,0.588037542,0.102897758,-0.096228228
52,44962.95519,Doctor,0.429264204,0.017775011,503240.7013,-30362.60729,1,2.986329376,0.25754383,0.332655071,0.520221927,0.562000499,0.009277632,0.664116854
66,45841.32659,Doctor,0.488347556,0.040048139,432751.4404,-48888.6119,1,1.708964052,0.227579651,0.862110395,0.639576515,0.412275043,0.137045232,0.610236006
34,48959.50243,Unemployed,0.723581162,0.013106519,522327.0836,158894.0328,0,0.519069539,0.215133845,0.310617228,0.61064763,0.394365653,0.149236734,1.640752258
61,55152.72853,Doctor,0.584410182,-0.007744346,325777.8307,-124224.6534,,0.297234272,0.185569598,1.403378657,0.58609344,0.627240063,0.11148795,0.490197142
45,61941.81963,Doctor,0.54517127,-0.119529376,445395.8201,-112558.7114,,-0.464823355,0.233805246,0.433284133,0.726496356,0.604840663,0.051987354,0.000561855
47,50965.45264,Student,0.616001823,0.145092755,390787.88,-109622.0325,1,-0.088912591,0.241344461,0.805083789,0.540396345,0.603476081,0.122594879,-1.091749429
46,35001.63089,Teacher,0.650178274,0.180719664,513533.8348,-6787.13817,,-0.688724157,0.187134457,-1.135418455,0.638065542,0.615597199,0.139367902,0.866320365
63,56314.46294,Student,0.711739882,-0.168265869,599444.7376,43163.16296,0,-0.063626404,0.152568774,-0.231162775,0.419691324,0.346391832,0.062838182,-0.156496391
70,74538.42174,Student,0.744849923,-0.102402859,564600.6187,73967.54681,0,-1.362194891,0.152893895,0.813636149,0.609877944,0.343402895,0.146699611,0.889041772
23,51086.68831,Engineer,0.564023135,-0.027981034,262834.0639,257199.5317,,-1.415771013,0.243936714,0.723972744,0.574278396,0.432867619,0.126225872,-0.424771634
52,32912.32361,Student,0.467395231,-0.096453779,704206.9653,-224943.2454,1,1.301015663,0.122786334,0.89890321,0.48177536,0.452035859,0.086299184,1.200707751
77,51696.52889,Unemployed,0.558653484,0.050596555,529527.9941,60873.55891,,-1.612309736,0.283852959,0.120654647,0.639849878,0.441379778,0.072117221,0.386316968
58,49969.87397,Unemployed,0.626028051,-0.07282722,422350.086,-55713.05726,0,0.886138153,0.177193715,-0.652022003,0.526104898,0.527749797,0.09105627,0.992252126
54,49128.91157,Engineer,0.503624107,0.216505607,515712.7919,-58641.51489,1,-1.894382196,0.215476597,-0.058946534,0.773218458,0.611525049,0.051466612,0.385812703
41,59454.099,nan,0.504284909,0.119054859,517618.9823,-61977.21283,,0.629637603,0.235085503,0.047034364,0.356618349,0.470600479,0.113013136,-0.925336371
46,63782.74786,Teacher,0.634378788,0.021257403,433315.1283,-90876.96708,1,-0.207584345,0.165815714,0.241740809,0.624825854,0.418468276,0.127924226,-0.365377436
66,56835.85745,Teacher,0.595134765,0.102698626,519791.6667,168452.4835,1,1.321316203,0.177005108,-0.967865427,0.604269727,0.58129231,0.15842983,-1.280415803
63,48669.41915,Student,0.6032797,0.110590042,439252.7712,84229.7327,0,-0.331994459,0.2065985,-0.265866586,0.571913624,0.471803551,0.11487243,0.184645857
70,61256.78784,Student,0.524150467,-0.056394749,459563.8007,2319.597856,1,-2.009540055,0.157313959,-0.088667609,0.54707643,0.510732488,0.119565888,-1.462633953
48,35061.70359,nan,0.576959929,-0.081621724,431372.0864,135101.5752,,-0.188036286,0.146617912,-2.242221659,0.60686282,0.466752675,0.086599613,0.293876212
52,42839.43879,Student,0.507576686,0.007814306,356732.871,-151252.8965,1,0.159660566,0.151110888,0.832504781,0.706219131,0.533997036,0.056294822,-3.61953717
77,43953.72221,Teacher,0.689019841,0.086163612,514583.647,-133070.5131,1,-0.131977642,0.260457314,0.164015957,0.432781449,0.398609587,0.078503401,0.809933015
50,49690.49352,Doctor,0.703524933,0.01390604,558529.9437,-217796.7732,,0.575107821,0.219896242,0.26531887,0.51940131,0.572627223,0.171403541,-1.103669271
69,55067.34662,Unemployed,0.415381214,-0.157699648,551488.3596,-69941.45401,0,-0.564388099,0.160341647,-0.515496311,0.494968287,0.49672233,0.131704047,-0.953916142
78,47992.87052,Doctor,0.507048914,-0.080282444,581992.5253,16169.85267,0,-1.263403163,0.243637973,0.586250376,0.490270773,0.423568377,0.120369859,1.371872586
38,40939.64205,Doctor,0.450347074,-0.007397286,532434.021,10285.85779,,-0.999648884,0.163112238,-0.831925824,0.634274901,0.553093299,0.009231461,0.319783541
49,59748.50285,Teacher,0.534997607,-0.00756656,446727.4502,14934.19111,,-0.515767345,0.10247939,-0.674814244,0.658933728,0.423472887,0.115640666,0.846335218
40,47645.43278,Doctor,0.591656203,0.197254218,583966.3864,-141105.6831,0,-0.524348616,0.23484045,0.628330046,0.706510287,0.42789274,0.03351587,-1.005334906
50,51021.28921,nan,0.455035478,-0.138598794,364248.246,80315.47426,1,2.406122358,0.282311548,0.357161736,0.660509783,0.37987231,0.03708157,0.961895899
20,55510.67745,Engineer,0.507814019,0.050558924,409932.8617,23962.75182,,1.255105417,0.227901984,-1.277600265,0.668614192,0.329641784,0.04268237,-0.13746377
35,50388.77608,Student,0.499604263,0.148911311,403579.9929,73305.42815,1,0.686709204,0.105633152,1.57737087,0.458819178,0.553428538,0.061358327,0.117623984
42,50432.71695,Engineer,0.620726733,0.227144975,608005.6059,-189276.2178,,0.446012511,0.19882223,-0.758497654,0.748356324,0.616561665,0.141669474,1.490296892
59,60304.7342,Unemployed,0.606934434,-0.040439742,594278.8514,31149.08588,0,0.299772236,0.1862711,-0.132593555,0.579024247,0.454940028,0.111329606,-1.162895316
48,51513.69475,Student,0.527826245,0.049142945,548730.5237,-118776.524,1,0.305000545,0.218910608,1.746787387,0.703299608,0.420152749,0.052842686,0.913035985
71,58627.96986,Doctor,0.617682087,0.056976036,607192.9865,-39732.32526,1,0.163286053,0.157636536,-2.059781569,0.462383298,0.318770522,0.070962944,0.385410177
75,55446.67444,Unemployed,0.545331992,0.019548173,412071.7218,53436.48986,,0.040119082,0.183326137,-1.70626082,0.575858016,0.282664892,0.124915721,-0.213090402
20,70168.87544,Student,0.572834489,-0.00988452,534859.512,9109.360626,1,-2.091864095,0.128995851,0.441933687,0.694301591,0.572673055,0.134890357,-1.094135399
57,54094.13418,nan,0.767345209,0.043597539,487482.5572,-85153.99798,,-0.369127273,0.211088539,-2.478536716,0.602792444,0.30259922,0.10668166,-0.224318465
63,56379.7327,nan,0.734046105,-0.253224609,584688.2104,627.3156184,0,-0.240300805,0.130855204,-2.043493502,0.524603011,0.385606643,0.042625479,-0.818352462
41,61016.56714,nan,0.470041876,0.068206949,488477.5767,-153153.5315,1,-0.748973097,0.221871224,1.175157826,0.730981334,0.528343132,0.079373696,1.186853791
67,50636.1776,nan,0.682973242,0.01261779,461505.7112,115026.7396,,-0.556096936,0.162472641,-0.408873368,0.482858561,0.508970726,0.219049574,0.091758327
49,43621.46903,Doctor,0.681139655,-0.02224749,554090.8519,-20528.40195,1,0.300749017,0.042929273,2.196089559,0.597957326,0.532470238,0.039456298,-0.676970291
64,45258.54419,Engineer,0.485173671,0.20468622,587616.9167,111854.9944,,0.767590077,0.239687907,-1.034769778,0.664017071,0.500691945,0.118746643,-1.437602536
39,45354.93074,Student,0.681877764,-0.067493402,433165.4805,-52653.16871,,0.299236462,0.224702001,-0.318481799,0.809569033,0.464307315,0.20604165,-0.46304626
40,40496.69032,Doctor,0.753793192,-0.040307599,493892.4329,-52357.59884,,0.742444239,0.267647102,0.540630726,0.554164441,0.386213433,0.086325788,1.236235124
